Año,Fecha aaaa-mm,Fecha aaaa-mm-dd,Pais Destino,Posición,Descripción Arancel,Descripción Arancel País,Cod. Armonizado/Producto Ingles,Desc. Cod. Armonizado Ingles,TOTAL Cantidad 1,Unidad Comercial 1,TOTAL Valor FOB (US$),Valor FOB Unitario US$ (Cantidad-1),TOTAL Peso Bruto (Kg),Via,Aduana,Exportador,Dirección,Ciudad domicilio,Estado domicilio,Empresa Extranjera,Empresa Extranjera Dirección,Puerto Embarque,Producto
2019,2019-11,01/11/2019,PAÍSES BAJOS (HOLANDA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,21206.4,KILOGRAMO,64205.99,03.03,22598,MARITIMA,MANZANILLO - COL,GRUPO AGUACATERO LOS CERRITOS S DE R L DE C V,CARRETERA CIUDAD GUZMAN AL FRESNITO KM 2 0 SN,CIUDAD GUZMAN,JALISCO,MISSION PRODUCE EUROPE B V,DESCONOCIDA,COLIMA,Aguacate
2019,2019-11,01/11/2019,JAPON,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,18170.4,KILOGRAMO,46379.25,2.55,21020,MARITIMA,MANZANILLO - COL,DEL MONTE GRUPO COMERCIAL SA DE CV,SAN LORENZO 106 201 DEL VALLE INSURGENTES Y MANZANAS,COYOACAN,DISTRITO FEDERAL,DEL MONTE INTERNATIONAL GMBHC O DEL MONTE FRESH PRODUCE HK LTD,CANTON ROAD TOWER5 SUITES 2B 3A,COLIMA,Aguacate
2019,2019-11,01/11/2019,REINO UNIDO,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,22400,KILOGRAMO,69944.01,3.12,22400,MARITIMA,MANZANILLO - COL,MEVI AGUACATES DE CALIDAD S A DE C V,VERDUZCO COL CENTRO,TANCITARO,MICHOACAN,GREENCELL LTD,DESCONOCIDA,COLIMA,Aguacate
2019,2019-11,01/11/2019,REINO UNIDO,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE HASS,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,89600,KILOGRAMO,241696.02,2.7,94000,MARITIMA,ALTAMIRA - TAMPS,AVO SELECT SA DE CV,CARR ESTATAL LIBRE CIUDAD GUZMAN ZAPOTILTIC MARGEN IZQUIERDO KM 3 5 ZAPOTLAN EL GRANDE CIUDAD GU,CIUDAD GUZMAN,JALISCO,GREENCELL LIMITED,ST JOHNS HOUSE SPITAL STREET DARTFORD DA1 2DR,TAMAULIPAS,Aguacate
2019,2019-11,02/11/2019,JAPON,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,48959.97,2.55,20000,MARITIMA,MANZANILLO - COL,MISSION DE MEXICO SA DE CV,LIBR OTE KM 1 7 QUIRINDAVARA URUAPAN MICH CAM VIEJO A STA ROSA C URUA AP,URUAPAN,MICHOACAN,MISSION PRODUCE INC,VINEYARD AV S300,COLIMA,Aguacate
2019,2019-11,02/11/2019,JAPON,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,51679.98,2.69,20000,MARITIMA,MANZANILLO - COL,MISSION DE MEXICO SA DE CV,LIBR OTE KM 1 7 QUIRINDAVARA URUAPAN MICH CAM VIEJO A STA ROSA C URUA AP,URUAPAN,MICHOACAN,MISSION PRODUCE INC,VINEYARD AV S300,COLIMA,Aguacate
2019,2019-11,02/11/2019,JAPON,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,49919.97,2.6,20000,MARITIMA,MANZANILLO - COL,MISSION DE MEXICO SA DE CV,LIBR OTE KM 1 7 QUIRINDAVARA URUAPAN MICH CAM VIEJO A STA ROSA C URUA AP,URUAPAN,MICHOACAN,MISSION PRODUCE INC,VINEYARD AV S300,COLIMA,Aguacate
2019,2019-11,02/11/2019,JAPON,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,50080.02,2.61,20000,MARITIMA,MANZANILLO - COL,MISSION DE MEXICO SA DE CV,LIBR OTE KM 1 7 QUIRINDAVARA URUAPAN MICH CAM VIEJO A STA ROSA C URUA AP,URUAPAN,MICHOACAN,MISSION PRODUCE INC,VINEYARD AV S300,COLIMA,Aguacate
2019,2019-11,02/11/2019,CHINA (REPÚBLICA POPULAR),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,18900,KILOGRAMO,48470,2.56,19650,MARITIMA,MANZANILLO - COL,MISSION DE MEXICO SA DE CV,LIBR OTE KM 1 7 QUIRINDAVARA URUAPAN MICH CAM VIEJO A STA ROSA C URUA AP,URUAPAN,MICHOACAN,MISSION PRODUCE INC,VINEYARD AV S300,COLIMA,Aguacate
2019,2019-11,04/11/2019,PAÍSES BAJOS (HOLANDA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO (HASS),80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19336,KILOGRAMO,72169.59,3.73,21459.16,MARITIMA,ALTAMIRA - TAMPS,GREEN GROWN FRESH PRODUCE SA DE C V,CL CIRCUNVALACION SUR 238H,ZAPOPAN,JALISCO,FOUR SEASONS FRUIT SUPPLY BV,VINEYARD AVENUE,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,ITALIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,20800,KILOGRAMO,54927.42,2.64,21840,MARITIMA,MANZANILLO - COL,PRIME FRUIT MEXICO S A DE C V,SAN ANTONIO 256,TLACOMULCO DE ZUNIGA,JALISCO,BATTAGLIO SPA,TREDICESIMA STRADA,COLIMA,Aguacate
2019,2019-11,04/11/2019,FRANCIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,21000,KILOGRAMO,51160,2.44,22480,MARITIMA,ALTAMIRA - TAMPS,GRUPO DG FRESH S DE RL DE CV,ALVARO OBREGON 305,GOMEZ FARIAS,JALISCO,GEORGES HELFER SA,DESCONOCIDA,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,FRANCIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,20280,KILOGRAMO,43399.98,2.14,21760,MARITIMA,ALTAMIRA - TAMPS,GRUPO DG FRESH S DE RL DE CV,ALVARO OBREGON 305,GOMEZ FARIAS,JALISCO,GEORGES HELFER SA,DESCONOCIDA,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,PAÍSES BAJOS (HOLANDA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,21120,KILOGRAMO,72132.71,3.42,23324,MARITIMA,ALTAMIRA - TAMPS,GRUPO MARCHAGO SA DE CV,CARRETERA LIBRE CD GUZMAN GUADALAJARA MARGEN IZQUIERDO KM 5,CIUDAD GUZMAN,JALISCO,FRUTOS TROPICALES EUROPE B V,KLAPPOLDER,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,FRANCIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,41760,KILOGRAMO,101440.02,2.43,44720,MARITIMA,ALTAMIRA - TAMPS,GRUPO DG FRESH S DE RL DE CV,ALVARO OBREGON 305,GOMEZ FARIAS,JALISCO,GEORGES HELFER SA,DESCONOCIDA,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,FRANCIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,20880,KILOGRAMO,52635.97,2.52,22360,MARITIMA,ALTAMIRA - TAMPS,GRUPO DG FRESH S DE RL DE CV,ALVARO OBREGON 305,GOMEZ FARIAS,JALISCO,GEORGES HELFER SA,DESCONOCIDA,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,PAÍSES BAJOS (HOLANDA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,37440,KILOGRAMO,106048.82,2.83,40400,MARITIMA,ALTAMIRA - TAMPS,GRUPO DG FRESH S DE RL DE CV,ALVARO OBREGON 305,GOMEZ FARIAS,JALISCO,YEX BV,DESCONOCIDA,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,PAÍSES BAJOS (HOLANDA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,21280,KILOGRAMO,75056.78,3.53,23289,MARITIMA,ALTAMIRA - TAMPS,GRUPO MARCHAGO SA DE CV,CARRETERA LIBRE CD GUZMAN GUADALAJARA MARGEN IZQUIERDO KM 5,CIUDAD GUZMAN,JALISCO,TOTAL EXOTICS B V,SPECTRUMLAAN,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,PAÍSES BAJOS (HOLANDA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,21120,KILOGRAMO,72726.72,3.44,23360,MARITIMA,ALTAMIRA - TAMPS,GRUPO MARCHAGO SA DE CV,CARRETERA LIBRE CD GUZMAN GUADALAJARA MARGEN IZQUIERDO KM 5,CIUDAD GUZMAN,JALISCO,FRUTOS TROPICALES EUROPE B V,KLAPPOLDER,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,PAÍSES BAJOS (HOLANDA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,40000,KILOGRAMO,137090.77,3.43,43191,MARITIMA,ALTAMIRA - TAMPS,GRUPO MARCHAGO SA DE CV,CARRETERA LIBRE CD GUZMAN GUADALAJARA MARGEN IZQUIERDO KM 5,CIUDAD GUZMAN,JALISCO,NATURE S PRIDE BV,DESCONOCIDA,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,REINO UNIDO,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE HASS CAJA DE 4 KG,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,63360.02,3.3,20830,MARITIMA,ALTAMIRA - TAMPS,AGUACATES TINGUINDIN GOGAR S A DE C V,CALLE EMILIANO ZAPATA COL SAN PABLO 26,TINGUINDIN,MICHOACAN,MORRISONS FRESH LTD,ALBANY,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,FRANCIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,20880,KILOGRAMO,53716,2.57,22360,MARITIMA,MANZANILLO - COL,GRUPO DG FRESH S DE RL DE CV,ALVARO OBREGON 305,GOMEZ FARIAS,JALISCO,GEORGES HELFER SA,DESCONOCIDA,COLIMA,Aguacate
2019,2019-11,04/11/2019,CHINA (REPÚBLICA POPULAR),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,41856.02,2.18,20200,MARITIMA,MANZANILLO - COL,AGUACATES CHAHENA Y MAS S DE R L DE C V,SIERRA MADRE 602,URUAPAN,MICHOACAN,ROBINSON FRESH CH ROBINSON,OWASSA ST,COLIMA,Aguacate
2019,2019-11,04/11/2019,JAPON,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,52799.97,2.75,20680,MARITIMA,MANZANILLO - COL,GRUPO DG FRESH S DE RL DE CV,ALVARO OBREGON 305,GOMEZ FARIAS,JALISCO,UMINA BROTHERS INC,OLYMPIC BLVD,COLIMA,Aguacate
2019,2019-11,04/11/2019,PAÍSES BAJOS (HOLANDA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,21120,KILOGRAMO,58259.06,2.76,24670,MARITIMA,ALTAMIRA - TAMPS,AVO ALZE SPR DE RL DE CV,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,WESTFALIA MARKETING BV,HONDERLAND,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,PAÍSES BAJOS (HOLANDA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,21120,KILOGRAMO,57245.76,2.71,23410,MARITIMA,ALTAMIRA - TAMPS,AVO ALZE SPR DE RL DE CV,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,WESTFALIA MARKETING BV,HONDERLAND,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,FRANCIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,21120,KILOGRAMO,68903.97,3.26,23660,MARITIMA,ALTAMIRA - TAMPS,PROMOTORA MEXICANA GAITAN SA DE CV,BLO E CALLE SEIS 628 630 630A MERCADO DE ABASTOS AV DEL MERCADO Y AV MANDARINA,GUADALAJARA,JALISCO,HALLS INTERNATIONAL,DESCONOCIDA,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,FRANCIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,21120,KILOGRAMO,70092,3.32,22790,MARITIMA,ALTAMIRA - TAMPS,PROMOTORA MEXICANA GAITAN SA DE CV,BLO E CALLE SEIS 628 630 630A MERCADO DE ABASTOS AV DEL MERCADO Y AV MANDARINA,GUADALAJARA,JALISCO,HALLS INTERNATIONAL,DESCONOCIDA,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,FRANCIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE HASS CAL. 16 DE 4 KG,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,3844,KILOGRAMO,4190.92,01.09,21516,MARITIMA,ALTAMIRA - TAMPS,FRUTCOM DE MEXICO SPR DE CV,CALZADA LA FUENTE COL LAZARO CARDENAS OTE 3000 A,URUAPAN,MICHOACAN,COMEXA S A S,ZONE EURODELTA 5,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,FRANCIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE HASS CAL. 18 DE 4 KG,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,5660,KILOGRAMO,6170.83,01.09,21516,MARITIMA,ALTAMIRA - TAMPS,FRUTCOM DE MEXICO SPR DE CV,CALZADA LA FUENTE COL LAZARO CARDENAS OTE 3000 A,URUAPAN,MICHOACAN,COMEXA S A S,ZONE EURODELTA 5,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,FRANCIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,21120,KILOGRAMO,64943.99,03.07,22920,MARITIMA,ALTAMIRA - TAMPS,PROMOTORA MEXICANA GAITAN SA DE CV,BLO E CALLE SEIS 628 630 630A MERCADO DE ABASTOS AV DEL MERCADO Y AV MANDARINA,GUADALAJARA,JALISCO,HALLS INTERNATIONAL,DESCONOCIDA,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,FRANCIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE HASS CAL. 12 DE 4 KG,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,944,KILOGRAMO,1029.18,01.09,21516,MARITIMA,ALTAMIRA - TAMPS,FRUTCOM DE MEXICO SPR DE CV,CALZADA LA FUENTE COL LAZARO CARDENAS OTE 3000 A,URUAPAN,MICHOACAN,COMEXA S A S,ZONE EURODELTA 5,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,FRANCIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE HASS CAL. 20 DE 4 KG,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,5280,KILOGRAMO,5756.5,01.09,21516,MARITIMA,ALTAMIRA - TAMPS,FRUTCOM DE MEXICO SPR DE CV,CALZADA LA FUENTE COL LAZARO CARDENAS OTE 3000 A,URUAPAN,MICHOACAN,COMEXA S A S,ZONE EURODELTA 5,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,FRANCIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE HASS CAL. 14 DE 4 KG,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,1168,KILOGRAMO,1273.41,01.09,21516,MARITIMA,ALTAMIRA - TAMPS,FRUTCOM DE MEXICO SPR DE CV,CALZADA LA FUENTE COL LAZARO CARDENAS OTE 3000 A,URUAPAN,MICHOACAN,COMEXA S A S,ZONE EURODELTA 5,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,FRANCIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE HASS CAL. 24 DE 4 KG,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,1056,KILOGRAMO,1151.3,01.09,21516,MARITIMA,ALTAMIRA - TAMPS,FRUTCOM DE MEXICO SPR DE CV,CALZADA LA FUENTE COL LAZARO CARDENAS OTE 3000 A,URUAPAN,MICHOACAN,COMEXA S A S,ZONE EURODELTA 5,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,FRANCIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE HASS CAL. 22 DE 4 KG,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,3168,KILOGRAMO,3453.9,01.09,21516,MARITIMA,ALTAMIRA - TAMPS,FRUTCOM DE MEXICO SPR DE CV,CALZADA LA FUENTE COL LAZARO CARDENAS OTE 3000 A,URUAPAN,MICHOACAN,COMEXA S A S,ZONE EURODELTA 5,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,PAÍSES BAJOS (HOLANDA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,22400,KILOGRAMO,68376.01,03.05,24400,MARITIMA,ALTAMIRA - TAMPS,VALENCIA ESPINOSA RAMON,PROL VERACRUZ 2316 COLORIN OYAMEL Y ENCINO,URUAPAN,MICHOACAN,NATURES PRIDE,HONDERDLAND,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,PAÍSES BAJOS (HOLANDA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,22400,KILOGRAMO,72072.02,3.22,24400,MARITIMA,ALTAMIRA - TAMPS,VALENCIA ESPINOSA RAMON,PROL VERACRUZ 2316 COLORIN OYAMEL Y ENCINO,URUAPAN,MICHOACAN,NATURES PRIDE,HONDERDLAND,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,PAÍSES BAJOS (HOLANDA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,22400,KILOGRAMO,68151.99,03.04,24400,MARITIMA,ALTAMIRA - TAMPS,VALENCIA ESPINOSA RAMON,PROL VERACRUZ 2316 COLORIN OYAMEL Y ENCINO,URUAPAN,MICHOACAN,NATURES PRIDE,HONDERDLAND,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,PAÍSES BAJOS (HOLANDA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,22400,KILOGRAMO,75040.01,3.35,24400,MARITIMA,ALTAMIRA - TAMPS,VALENCIA ESPINOSA RAMON,PROL VERACRUZ 2316 COLORIN OYAMEL Y ENCINO,URUAPAN,MICHOACAN,NATURES PRIDE,HONDERDLAND,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,FRANCIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,20592,KILOGRAMO,64845.01,3.15,22165,MARITIMA,ALTAMIRA - TAMPS,B Y M FRESH SA DE CV,CARR SAN JUAN NUEVO TANCITARO 64,TANCITARO,MICHOACAN,HL HALL INTERNATIONAL,62 RUE DE TOULOUSE BATIMENT B3,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,FRANCIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,21964.8,KILOGRAMO,56989.54,2.59,23584.8,MARITIMA,ALTAMIRA - TAMPS,COMERCIALIZADORA DE FRUTAS ACAPULCO SA DE CV,CARR ZAMORA LOS REYES KM 37 5 SAN JUANICO SIN REFERENCIAS,TINGUINDIN,MICHOACAN,AZ FRANCE SA,ZAC DU MIN AVENUE JOSEPH PIERRE BOITELET,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,FRANCIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,21964.8,KILOGRAMO,56989.54,2.59,23584.8,MARITIMA,ALTAMIRA - TAMPS,COMERCIALIZADORA DE FRUTAS ACAPULCO SA DE CV,CARR ZAMORA LOS REYES KM 37 5 SAN JUANICO SIN REFERENCIAS,TINGUINDIN,MICHOACAN,AZ FRANCE SA,ZAC DU MIN AVENUE JOSEPH PIERRE BOITELET,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,FRANCIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,21964.8,KILOGRAMO,56989.54,2.59,23584.8,MARITIMA,ALTAMIRA - TAMPS,COMERCIALIZADORA DE FRUTAS ACAPULCO SA DE CV,CARR ZAMORA LOS REYES KM 37 5 SAN JUANICO SIN REFERENCIAS,TINGUINDIN,MICHOACAN,AZ FRANCE SA,ZAC DU MIN AVENUE JOSEPH PIERRE BOITELET,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,FRANCIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,22017.6,KILOGRAMO,57565.22,2.61,23637.6,MARITIMA,ALTAMIRA - TAMPS,COMERCIALIZADORA DE FRUTAS ACAPULCO SA DE CV,CARR ZAMORA LOS REYES KM 37 5 SAN JUANICO SIN REFERENCIAS,TINGUINDIN,MICHOACAN,AZ FRANCE SA,ZAC DU MIN AVENUE JOSEPH PIERRE BOITELET,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,FRANCIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE HASS CAL. 22 DE 4 KG,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,5280,KILOGRAMO,5756.5,01.09,21516,MARITIMA,ALTAMIRA - TAMPS,FRUTCOM DE MEXICO SPR DE CV,CALZADA LA FUENTE COL LAZARO CARDENAS OTE 3000 A,URUAPAN,MICHOACAN,COMEXA S A S,ZONE EURODELTA 5,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,PAÍSES BAJOS (HOLANDA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,22400,KILOGRAMO,63772.79,2.85,24599,MARITIMA,ALTAMIRA - TAMPS,FOB FRUIT SA DE CV,AVENIDA GUADALUPE COL GLORIAS DEL COLLI 339,ZAPOPAN,JALISCO,YEX BV,DESCONOCIDA,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,FRANCIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE HASS CAL. 14 DE 4 KG,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,1056,KILOGRAMO,1151.3,01.09,21516,MARITIMA,ALTAMIRA - TAMPS,FRUTCOM DE MEXICO SPR DE CV,CALZADA LA FUENTE COL LAZARO CARDENAS OTE 3000 A,URUAPAN,MICHOACAN,COMEXA S A S,ZONE EURODELTA 5,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,FRANCIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE HASS CAL. 18 DE 4 KG,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,4224,KILOGRAMO,4605.2,01.09,21516,MARITIMA,ALTAMIRA - TAMPS,FRUTCOM DE MEXICO SPR DE CV,CALZADA LA FUENTE COL LAZARO CARDENAS OTE 3000 A,URUAPAN,MICHOACAN,COMEXA S A S,ZONE EURODELTA 5,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,FRANCIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE HASS CAL. 20 DE 4 KG,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,7392,KILOGRAMO,8059.11,01.09,21516,MARITIMA,ALTAMIRA - TAMPS,FRUTCOM DE MEXICO SPR DE CV,CALZADA LA FUENTE COL LAZARO CARDENAS OTE 3000 A,URUAPAN,MICHOACAN,COMEXA S A S,ZONE EURODELTA 5,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,FRANCIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE HASS CAL. 24 DE 4 KG,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,1056,KILOGRAMO,1151.3,01.09,21516,MARITIMA,ALTAMIRA - TAMPS,FRUTCOM DE MEXICO SPR DE CV,CALZADA LA FUENTE COL LAZARO CARDENAS OTE 3000 A,URUAPAN,MICHOACAN,COMEXA S A S,ZONE EURODELTA 5,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,FRANCIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE HASS CAL. 16 DE 4 KG,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,2112,KILOGRAMO,2302.6,01.09,21516,MARITIMA,ALTAMIRA - TAMPS,FRUTCOM DE MEXICO SPR DE CV,CALZADA LA FUENTE COL LAZARO CARDENAS OTE 3000 A,URUAPAN,MICHOACAN,COMEXA S A S,ZONE EURODELTA 5,TAMAULIPAS,Aguacate
2019,2019-11,04/11/2019,ESPAÑA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATE FRESCO,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,20800,KILOGRAMO,62997.99,03.03,22360,MARITIMA,ALTAMIRA - TAMPS,GRUPO EMPAQUE ROQUIN S A DE C V,AV FRANCISCO J MUJICA,TINGUINDIN,MICHOACAN,CULTIVAR S A,MERCABARNA LONGITUDINAL 9 MERCABARNA,TAMAULIPAS,Aguacate
